Record Date,Facility Description,Form Description,Location Description,Fine Troy Ounces,Book Value,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2016-02-29,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2016,2,2016,1,02,29
2016-02-29,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2016,2,2016,1,02,29
2016-01-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2016,2,2016,1,01,31
2016-01-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2016,2,2016,1,01,31
2016-01-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2016,2,2016,1,01,31
2016-01-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2016,2,2016,1,01,31
2016-01-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2016,2,2016,1,01,31
2016-01-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2016,2,2016,1,01,31
2016-01-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2016,2,2016,1,01,31
2016-01-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2016,2,2016,1,01,31
2015-12-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2016,1,2015,4,12,31
2015-12-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2016,1,2015,4,12,31
2015-12-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2016,1,2015,4,12,31
2015-12-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2016,1,2015,4,12,31
2015-12-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2016,1,2015,4,12,31
2015-12-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2016,1,2015,4,12,31
2015-12-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2016,1,2015,4,12,31
2015-12-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2016,1,2015,4,12,31
2015-11-30,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2016,1,2015,4,11,30
2015-11-30,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2016,1,2015,4,11,30
2015-11-30,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2016,1,2015,4,11,30
2015-11-30,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2016,1,2015,4,11,30
2015-11-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2016,1,2015,4,11,30
2015-11-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2016,1,2015,4,11,30
2015-11-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2016,1,2015,4,11,30
2015-11-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2016,1,2015,4,11,30
2015-10-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2016,1,2015,4,10,31
2015-10-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2016,1,2015,4,10,31
2015-10-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2016,1,2015,4,10,31
2015-10-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2016,1,2015,4,10,31
2015-10-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2016,1,2015,4,10,31
2015-10-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2016,1,2015,4,10,31
2015-10-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2016,1,2015,4,10,31
2015-10-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2016,1,2015,4,10,31
2015-09-30,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,4,2015,3,09,30
2015-09-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,4,2015,3,09,30
2015-09-30,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,4,2015,3,09,30
2015-09-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,4,2015,3,09,30
2015-09-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,4,2015,3,09,30
2015-09-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,4,2015,3,09,30
2015-09-30,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,4,2015,3,09,30
2015-09-30,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,4,2015,3,09,30
2015-08-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,4,2015,3,08,31
2015-08-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,4,2015,3,08,31
2015-08-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,4,2015,3,08,31
2015-08-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,4,2015,3,08,31
2015-08-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,4,2015,3,08,31
2015-08-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,4,2015,3,08,31
2015-08-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,4,2015,3,08,31
2015-08-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,4,2015,3,08,31
2015-07-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,4,2015,3,07,31
2015-07-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,4,2015,3,07,31
2015-07-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,4,2015,3,07,31
2015-07-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,4,2015,3,07,31
2015-07-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,4,2015,3,07,31
2015-07-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,4,2015,3,07,31
2015-07-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,4,2015,3,07,31
2015-07-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,4,2015,3,07,31
2015-06-30,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,3,2015,2,06,30
2015-06-30,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,3,2015,2,06,30
2015-06-30,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,3,2015,2,06,30
2015-06-30,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,3,2015,2,06,30
2015-06-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,3,2015,2,06,30
2015-06-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,3,2015,2,06,30
2015-06-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,3,2015,2,06,30
2015-06-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,3,2015,2,06,30
2015-05-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,3,2015,2,05,31
2015-05-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,3,2015,2,05,31
2015-05-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,3,2015,2,05,31
2015-05-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,3,2015,2,05,31
2015-05-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,3,2015,2,05,31
2015-05-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,3,2015,2,05,31
2015-05-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,3,2015,2,05,31
2015-05-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,3,2015,2,05,31
2015-04-30,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,3,2015,2,04,30
2015-04-30,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,3,2015,2,04,30
2015-04-30,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,3,2015,2,04,30
2015-04-30,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,3,2015,2,04,30
2015-04-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,3,2015,2,04,30
2015-04-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,3,2015,2,04,30
2015-04-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,3,2015,2,04,30
2015-04-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,3,2015,2,04,30
2015-03-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,2,2015,1,03,31
2015-03-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,2,2015,1,03,31
2015-03-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,2,2015,1,03,31
2015-03-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,2,2015,1,03,31
2015-03-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,2,2015,1,03,31
2015-03-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,2,2015,1,03,31
2015-03-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,2,2015,1,03,31
2015-03-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,2,2015,1,03,31
2015-02-28,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,2,2015,1,02,28
2015-02-28,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,2,2015,1,02,28
2015-02-28,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,2,2015,1,02,28
2015-02-28,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,2,2015,1,02,28
2015-02-28,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,2,2015,1,02,28
2015-02-28,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,2,2015,1,02,28
2015-02-28,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,2,2015,1,02,28
2015-02-28,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,2,2015,1,02,28
2015-01-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,2,2015,1,01,31
2015-01-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,2,2015,1,01,31
2015-01-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,2,2015,1,01,31
2015-01-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,2,2015,1,01,31
2015-01-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,2,2015,1,01,31
2015-01-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,2,2015,1,01,31
2015-01-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,2,2015,1,01,31
2015-01-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,2,2015,1,01,31
2014-12-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,1,2014,4,12,31
2014-12-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,1,2014,4,12,31
2014-12-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,1,2014,4,12,31
2014-12-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,1,2014,4,12,31
2014-12-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,1,2014,4,12,31
2014-12-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,1,2014,4,12,31
2014-12-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,1,2014,4,12,31
2014-12-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,1,2014,4,12,31
2014-11-30,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,1,2014,4,11,30
2014-11-30,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,1,2014,4,11,30
2014-11-30,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,1,2014,4,11,30
2014-11-30,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,1,2014,4,11,30
2014-11-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,1,2014,4,11,30
2014-11-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,1,2014,4,11,30
2014-11-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,1,2014,4,11,30
2014-11-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,1,2014,4,11,30
2014-10-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2015,1,2014,4,10,31
2014-10-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2015,1,2014,4,10,31
2014-10-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2015,1,2014,4,10,31
2014-10-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2015,1,2014,4,10,31
2014-10-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2015,1,2014,4,10,31
2014-10-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2015,1,2014,4,10,31
2014-10-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2015,1,2014,4,10,31
2014-10-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2015,1,2014,4,10,31
2014-09-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2014,4,2014,3,09,30
2014-09-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.434,15936.11,8,2014,4,2014,3,09,30
2014-09-30,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2014,4,2014,3,09,30
2014-09-30,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2014,4,2014,3,09,30
2014-09-30,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2014,4,2014,3,09,30
2014-09-30,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2014,4,2014,3,09,30
2014-09-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2014,4,2014,3,09,30
2014-09-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2014,4,2014,3,09,30
2014-08-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2014,4,2014,3,08,31
2014-08-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2014,4,2014,3,08,31
2014-08-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2014,4,2014,3,08,31
2014-08-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2014,4,2014,3,08,31
2014-08-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2014,4,2014,3,08,31
2014-08-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2014,4,2014,3,08,31
2014-08-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2014,4,2014,3,08,31
2014-08-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.451,15936.81,8,2014,4,2014,3,08,31
2014-07-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2014,4,2014,3,07,31
2014-07-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2014,4,2014,3,07,31
2014-07-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2014,4,2014,3,07,31
2014-07-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2014,4,2014,3,07,31
2014-07-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2014,4,2014,3,07,31
2014-07-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2014,4,2014,3,07,31
2014-07-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2014,4,2014,3,07,31
2014-07-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.451,15936.81,8,2014,4,2014,3,07,31
2014-06-30,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2014,3,2014,2,06,30
2014-06-30,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2014,3,2014,2,06,30
2014-06-30,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2014,3,2014,2,06,30
2014-06-30,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2014,3,2014,2,06,30
2014-06-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2014,3,2014,2,06,30
2014-06-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2014,3,2014,2,06,30
2014-06-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2014,3,2014,2,06,30
2014-06-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.451,15936.81,8,2014,3,2014,2,06,30
2014-05-30,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2014,3,2014,2,05,30
2014-05-30,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2014,3,2014,2,05,30
2014-05-30,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2014,3,2014,2,05,30
2014-05-30,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2014,3,2014,2,05,30
2014-05-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2014,3,2014,2,05,30
2014-05-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2014,3,2014,2,05,30
2014-05-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2014,3,2014,2,05,30
2014-05-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.451,15936.81,8,2014,3,2014,2,05,30
2014-04-30,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2014,3,2014,2,04,30
2014-04-30,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2014,3,2014,2,04,30
2014-04-30,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2014,3,2014,2,04,30
2014-04-30,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2014,3,2014,2,04,30
2014-04-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2014,3,2014,2,04,30
2014-04-30,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2014,3,2014,2,04,30
2014-04-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2014,3,2014,2,04,30
2014-04-30,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.451,15936.81,8,2014,3,2014,2,04,30
2014-03-31,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2014,2,2014,1,03,31
2014-03-31,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2014,2,2014,1,03,31
2014-03-31,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2014,2,2014,1,03,31
2014-03-31,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2014,2,2014,1,03,31
2014-03-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2014,2,2014,1,03,31
2014-03-31,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2014,2,2014,1,03,31
2014-03-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2014,2,2014,1,03,31
2014-03-31,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - Display,377.451,15936.81,8,2014,2,2014,1,03,31
2014-02-28,Mint Held Gold - Deep Storage,Gold Bullion,"Denver, CO",43853707.279,1851599995.81,1,2014,2,2014,1,02,28
2014-02-28,Mint Held Gold - Deep Storage,Gold Bullion,"Fort Knox, KY",147341858.382,6221097412.78,2,2014,2,2014,1,02,28
2014-02-28,Mint Held Gold - Deep Storage,Gold Bullion,"West Point, NY",54067331.379,2282841677.17,3,2014,2,2014,1,02,28
2014-02-28,Mint Held Gold - Working Stock,Gold Coins,"All Locations- Coins, blanks, miscellaneous",2783218.656,117513614.74,4,2014,2,2014,1,02,28
2014-02-28,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - NY Vault,13376987.715,564805850.63,5,2014,2,2014,1,02,28
2014-02-28,Federal Reserve Bank Held Gold,Gold Bullion,Federal Reserve Banks - Display,1993.319,84162.40,6,2014,2,2014,1,02,28
2014-02-28,Federal Reserve Bank Held Gold,Gold Coins,Federal Reserve Banks - NY Vault,73452.066,3101307.82,7,2014,2,2014,1,02,28
